Y,X1,X2,X3 
178113600,744,504,475 
237324672,416,598,954 
290575590,362,885,907 
12576480,985,16,798 
226432,116,2,976 
616849190,643,989,970 
225148000,374,688,875 
45541875,227,535,375 
47916000,125,792,484 
141267294,263,686,783 
73670724,867,194,438 
29903796,171,247,708 
4303440,40,387,278 
593394980,815,764,953 
2974750,163,25,730 
7854080,520,472,32 
288993149,947,619,493 
36901656,334,837,132 
347837334,659,871,606 
473926060,751,908,695 
578186480,940,838,734 
38507642,589,97,674 
33789408,212,232,687 
107156944,379,656,431 
21037423,407,127,407 
9647484,212,591,77 
128314368,864,364,408 
237408704,659,866,416 
326571903,853,531,721 
24898907,877,979,29 
39205512,466,738,114 
66912000,246,544,500 
11675136,128,691,132 
236898984,652,422,861 
34793424,699,816,61 
3757440,76,824,60 
335901300,595,970,582 
864144,706,12,102 
227501113,953,509,469 
94077456,446,561,376 
175272201,261,871,771 
297675000,980,375,810 
50642592,527,728,132 
99748824,358,749,372 
633412010,935,742,913 
320442880,820,568,688 
1705680,206,69,120 
235563384,523,588,766 
100410405,219,535,857 
649015360,970,721,928 
405297024,916,528,838 
249853880,766,940,347 
527907996,693,957,796 
14486472,84,234,737 
9806832,207,63,752 
80682264,531,974,156 
205483068,378,903,602 
961264,146,823,8 
19205494,622,401,77 
115974404,266,818,533 
6690672,958,36,194 
375893838,929,531,762 
158814935,697,229,995 
74901420,209,724,495 
12873525,49,775,339 
108813782,991,253,434 
65648310,346,455,417 
124641387,247,741,681 
180019196,388,839,553 
139726080,384,622,585 
17856976,163,164,668 
355803084,883,546,738 
29127426,87,731,458 
17685360,176,435,231 
35479990,614,91,635 
422558400,906,550,848 
157748730,831,926,205 
184462260,852,265,817 
38136700,49,860,905 
102175920,880,133,873 
11976588,628,39,489 
43796480,832,280,188 
575436589,841,949,721 
839078,622,71,19 
122597766,662,513,361 
17131688,566,47,644 
90887160,812,574,195 
10328032,671,416,37 
132619465,365,493,737 
11466880,368,205,152 
15280620,633,355,68 
21857920,34,656,980 
90845226,783,366,317 
5120332,476,31,347 
25811838,443,166,351 
62116656,929,597,112 
47316555,513,559,165 
229116160,560,728,562 
11008680,597,461,40 
124185738,633,233,842 
294231168,856,504,682 
50169210,611,102,805 
99803340,468,677,315 
64114782,849,122,619 
84294925,95,935,949 
42444682,833,146,349 
51112971,293,639,273 
2832126,913,6,517 
56708685,115,879,561 
461995430,911,830,611 
34787520,771,94,480 
91300848,939,472,206 
2205000,21,175,600 
643232604,916,833,843 
41419305,237,955,183 
6660156,59,409,276 
93776430,957,410,239 
3158100,165,348,55 
16862109,159,311,341 
23119740,354,70,933 
106448094,963,207,534 
220250928,478,876,526 
69883479,711,201,489 
540228220,908,955,623 
312930700,958,470,695 
83750610,185,766,591 
331192830,647,565,906 
232257780,614,810,467 
1522350,255,199,30 
601965,351,49,35 
49846720,308,170,952 
51514008,103,546,916 
185169446,281,778,847 
3456800,40,580,149 
11756316,806,374,39 
217883964,773,498,566 
2092230,243,35,246 
2284160,320,166,43 
22938396,988,71,327 
451083406,782,941,613 
41932800,600,96,728 
13462680,376,93,385 
131244750,325,641,630 
35607044,526,374,181 
22685490,282,865,93 
89888244,222,457,886 
87758055,651,645,209 
13170906,327,137,294 
418048092,581,869,828 
46715760,252,620,299 
26086816,112,889,262 
287559930,833,933,370 
25468240,784,73,445 
63359520,346,872,210 
426674976,507,952,884 
95036328,747,837,152 
139779880,499,376,745 
36794250,225,474,345 
64530837,643,243,413 
93836390,673,382,365 
1797972,583,514,6 
57586344,124,493,942 
368820933,761,867,559 
9703200,800,13,933 
60101745,129,985,473 
15046920,60,853,294 
3166152,132,179,134 
55611600,484,300,383 
10623525,237,275,163 
325002524,869,532,703 
18431400,975,139,136 
152561952,278,927,592 
21569686,211,158,647 
533352600,900,803,738 
268702560,630,488,874 
231531300,825,514,546 
846000,120,94,75 
149717700,852,495,355 
107860512,516,986,212 
75630144,578,188,696 
23696946,273,782,111 
201862680,445,922,492 
105183675,771,321,425 
61147892,989,82,754 
609760,206,16,185 
2615730,390,353,19 
51144327,279,239,767 
196020,495,36,11 
924798,21,454,97 
6906900,195,460,77 
71136792,851,172,486 
8340696,28,494,603 
176532230,662,665,401 
34876116,62,594,947 
88700832,671,144,918 
19212591,249,131,589 
199999152,459,904,482 
2159079,249,299,29 
447145335,821,819,665 
39400560,999,580,68 
25555874,349,779,94 
11228392,244,173,266 
29821233,507,131,449 
143526240,820,468,374 
288228182,866,869,383 
145208109,591,277,887 
5206950,150,399,87 
109075329,341,891,359 
113960430,435,282,929 
14696802,27,771,706 
79888950,295,918,295 
28621068,681,133,316 
95008056,806,141,836 
26300160,320,108,761 
20153968,716,124,227 
144111240,819,265,664 
3181360,76,364,115 
2106783,471,497,9 
150045456,682,824,267 
4303684,308,89,157 
4160160,243,214,80 
56787939,403,307,459 
331137004,596,583,953 
78475803,219,721,497 
123342800,620,812,245 
279947500,350,941,850 
140436030,854,577,285 
50984073,103,729,679 
128232832,808,364,436 
28922180,581,190,262 
37855014,366,353,293 
66914991,583,981,117 
81442816,448,184,988 
97800,12,326,25 
150549600,421,400,894 
101873288,836,191,638 
7579440,242,360,87 
129983560,266,530,922 
238443205,427,781,715 
244475280,280,874,999 
12907840,16,965,836 
421548480,591,743,960 
98909505,641,381,405 
26988024,371,168,433 
469220895,869,923,585 
5503680,98,144,390 
107907228,702,274,561 
298912132,524,661,863 
114175320,812,430,327 
18873085,235,539,149 
116582976,523,258,864 
107897076,861,708,177 
217317384,477,926,492 
421873144,862,908,539 
91145208,296,473,651 
5011890,78,355,181 
30254016,832,391,93 
61050800,232,277,950 
20033280,370,188,288 
452840544,712,702,906 
63791208,456,633,221 
168701280,979,240,718 
37049724,486,94,811 
1324575,435,29,105 
20622264,842,26,942 
452294700,811,572,975 
21399471,549,213,183 
120423492,158,966,789 
33216750,114,555,525 
27054720,880,488,63 
9502848,73,192,678 
164883600,336,727,675 
39484200,425,392,237 
17631312,527,984,34 
355730040,970,549,668 
4104780,645,148,43 
142416144,711,428,468 
110916414,798,433,321 
417462030,562,765,971 
7521156,18,521,802 
346768240,763,760,598 
264751200,612,824,525 
9663852,358,409,66 
323419200,949,852,400 
9013920,120,178,422 
1962582,213,17,542 
96383238,449,399,538 
54644046,613,498,179 
57583680,448,209,615 
145250560,455,344,928 
121279242,399,401,758 
18629625,125,329,453 
2882110,19,154,985 
9929115,95,711,147 
27356208,591,176,263 
1077876,6,758,237 
378798672,887,496,861 
432561476,961,859,524 
18787800,519,724,50 
15041824,724,371,56 
27745110,615,103,438 
106813380,986,115,942 
57453948,324,323,549 
7465920,308,40,606 
74148696,901,381,216 
5541712,814,8,851 
249106882,391,922,691 
29301426,638,567,81 
64139040,840,756,101 
105973032,444,418,571 
11040300,564,27,725 
81802630,373,455,482 
19636344,546,444,81 
440984250,567,850,915 
38385252,303,138,918 
36247796,86,559,754 
331558480,740,748,599 
130860800,575,256,889 
18928548,153,628,197 
166489972,211,869,908 
304210900,514,890,665 
2212600,92,65,370 
328370770,541,667,910 
343015668,873,411,956 
20587070,95,322,673 
24676792,686,68,529 
126720000,660,256,750 
20553442,119,511,338 
29830944,286,212,492 
40160070,669,261,230 
363920375,575,749,845 
24073112,868,566,49 
16502080,556,371,80 
12231648,132,351,264 
37536000,500,368,204 
40938720,692,493,120 
4333572,873,17,292 
36439689,957,377,101 
264848220,703,966,390 
7564590,270,849,33 
25018560,238,160,657 
285626250,558,875,585 
11900460,285,949,44 
5039996,52,103,941 
100635460,709,940,151 
106920528,429,296,842 
347017848,508,771,886 
20957685,357,295,199 
11251968,637,23,768 
214965954,378,691,823 
8498520,215,72,549 
120470466,986,879,139 
498548115,621,895,897 
184064400,741,690,360 
275798666,737,778,481 
54089420,682,721,110 
26195650,650,211,191 
24664437,173,279,511 
23603706,74,747,427 
173768225,655,485,547 
188350544,496,499,761 
777698172,972,989,809 
93412350,415,915,246 
4283460,449,36,265 
62203680,792,132,595 
131476434,822,521,307 
206022690,479,729,590 
43594408,104,719,583 
59168394,171,818,423 
264668800,730,824,440 
29278368,618,63,752 
265200,40,13,510 
120648,8,457,33 
138673808,202,728,943 
151394656,581,544,479 
18063360,196,320,288 
526899984,688,807,949 
141764256,309,708,648 
58136,169,172,2 
94814613,387,727,337 
99379467,243,561,729 
38825909,911,109,391 
182333702,677,433,622 
20563712,668,416,74 
25601392,184,146,953 
147361585,205,997,721 
651420,517,20,63 
149635944,722,909,228 
170851905,951,435,413 
3754520,265,253,56 
5502978,81,871,78 
37276137,807,519,89 
100156984,472,479,443 
212402970,585,958,379 
962240,194,124,40 
15163232,56,556,487 
158276090,367,707,610 
4945644,543,92,99 
50184252,207,356,681 
253181952,384,808,816 
88014927,689,539,237 
18695950,910,587,35 
317764320,920,807,428 
28956906,261,246,451 
103632635,635,293,557 
130556736,804,199,816 
36403640,685,182,292 
699694640,940,758,982 
80603776,836,524,184 
511383564,621,899,916 
394965758,863,781,586 
40086280,254,607,260 
5193216,98,736,72 
26629900,563,946,50 
47618883,691,403,171 
136687837,187,953,767 
57168280,446,442,290 
66599424,298,384,582 
194401710,645,573,526 
57566720,398,160,904 
579159750,975,955,622 
30617598,242,543,233 
73624950,477,245,630 
1205280,9,465,288 
238843290,830,579,497 
42069888,672,188,333 
344473275,695,865,573 
2687360,68,130,304 
2113440,816,74,35 
161149650,834,295,655 
2677160,124,170,127 
6625840,554,598,20 
20436533,403,323,157 
191251176,614,404,771 
399218000,940,548,775 
233403520,983,530,448 
243898575,821,699,425 
130670925,165,935,847 
493981200,863,675,848 
49252224,502,336,292 
18167730,357,70,727 
27852120,222,697,180 
302949504,594,832,613 
491283000,950,780,663 
28183650,330,899,95 
132756764,562,359,658 
63808128,666,998,96 
6235185,795,253,31 
17892896,604,92,322 
43082496,542,736,108 
5042960,676,373,20 
190396062,669,326,873 
415010574,821,666,759 
387387,231,39,43 
98003520,398,288,855 
149895845,955,751,209 
11651183,61,467,409 
14005056,496,724,39 
321739824,527,644,948 
3788675,115,55,599 
180818400,658,400,687 
232376130,805,522,553 
60137458,67,934,961 
114693690,933,190,647 
24324960,55,813,544 
458009405,955,917,523 
8363982,353,66,359 
82485054,491,306,549 
202378880,356,836,680 
121375600,668,575,316 
37267776,936,504,79 
66933216,217,816,378 
176007470,421,485,862 
44034111,891,73,677 
449879300,940,995,481 
269011665,351,845,907 
87281142,689,258,491 
3486550,515,10,677 
479906838,901,699,762 
24492552,353,826,84 
16337376,324,382,132 
315503480,940,653,514 
139601280,714,611,320 
12002067,33,753,483 
51949800,532,525,186 
36116388,301,297,404 
39717600,402,475,208 
180020224,424,992,428 
28808120,932,55,562 
109743095,947,385,301 
1874675,187,401,25 
166079424,556,784,381 
226003200,480,596,790 
118727520,310,404,948 
65560300,940,145,481 
114340080,178,795,808 
20497455,321,99,645 
47569104,509,264,354 
44484552,126,467,756 
146524432,758,662,292 
395270400,896,850,519 
80397135,315,377,677 
81945420,438,353,530 
48276270,267,245,738 
624375,225,185,15 
200135388,733,373,732 
155888502,817,826,231 
21874104,782,74,378 
81393284,127,974,658 
623126,947,2,329 
13757040,132,108,965 
165539250,295,774,725 
3108960,254,765,16 
192026700,450,471,906 
173493320,619,616,455 
76518750,875,106,825 
175000500,810,298,725 
264338816,889,368,808 
35320320,384,219,420 
228837744,762,582,516 
79896244,173,526,878 
7354620,13,630,898 
361455072,696,638,814 
132785400,885,484,310 
9197496,132,79,882 
105464268,949,147,756 
58672000,250,772,304 
63767040,912,190,368 
143925840,366,452,870 
133453080,466,860,333 
40237500,348,625,185 
15542208,72,223,968 
180034912,976,619,298 
8924184,24,391,951 
91285350,975,169,554 
532050350,950,871,643 
83325450,173,494,975 
31484544,221,742,192 
73232000,100,796,920 
110544900,866,925,138 
680206464,907,756,992 
41368260,372,115,967 
4364738,226,623,31 
55107000,468,157,750 
22889658,94,471,517 
7552896,68,534,208 
41296830,219,218,865 
4821470,166,157,185 
145928144,691,394,536 
350190456,847,642,644 
44436210,397,533,210 
77546768,944,923,89 
103286280,509,445,456 
418363400,728,635,905 
18857254,827,26,877 
38076480,288,585,226 
104815270,574,619,295 
183082350,321,850,671 
26245,5,29,181 
21688744,616,257,137 
50500380,735,356,193 
67138020,855,268,293 
37708788,884,177,241 
40554360,836,99,490 
156895074,534,823,357 
846032,418,11,184 
39572478,342,157,737 
530413685,883,955,629 
147256074,441,427,782 
92804075,325,361,791 
2196096,16,172,798 
547100352,688,999,796 
49334600,655,538,140 
58979360,310,517,368 
1049620,367,260,11 
9125480,35,436,598 
19620720,238,120,687 
2752272,12,831,276 
33442128,68,719,684 
503549280,962,727,720 
299996424,844,403,882 
14590879,199,227,323 
86418360,180,497,966 
212491944,756,449,626 
45804528,972,84,561 
50307250,665,178,425 
12328596,522,241,98 
5178999,119,267,163 
18775130,41,905,506 
12051936,888,52,261 
148056267,417,989,359 
16448360,730,43,524 
358471136,908,809,488 
53676854,707,187,406 
65890860,644,285,359 
5635817,517,991,11 
8323854,231,838,43 
223239256,584,751,509 
19316405,193,541,185 
14849450,38,539,725 
291765096,981,452,658 
383640164,821,593,788 
15036561,183,449,183 
69740028,914,157,486 
35724136,376,277,343 
82467000,245,990,340 
139529484,691,284,711 
47044200,276,175,974 
29118528,274,369,288 
9108600,102,190,470 
51112782,846,411,147 
2727225,527,115,45 
394831773,917,431,999 
14830400,520,62,460 
19998509,181,313,353 
381977640,605,888,711 
63757080,394,870,186 
16624818,206,549,147 
99317400,325,357,856 
113119710,330,373,919 
418630049,937,697,641 
7848624,142,84,658 
194266856,287,844,802 
18325710,207,195,454 
405945,837,1,485 
51057864,171,396,754 
41414550,109,447,850 
1769850,437,90,45 
8351424,358,27,864 
122042730,174,929,755 
5830100,25,674,346 
304690320,748,620,657 
22350300,87,350,734 
72781875,171,681,625 
360510280,989,701,520 
14748020,202,245,298 
293657420,953,497,620 
1144836,7,252,649 
203915250,375,749,726 
14517048,782,476,39 
4572204,553,52,159 
8318562,101,222,371 
446748750,945,610,775 
8349276,716,897,13 
89015247,177,519,969 
327536489,547,757,791 
7882420,284,35,793 
56397856,482,142,824 
132667374,557,749,318 
380645433,657,587,987 
6946365,177,167,235 
146638800,414,805,440 
17541120,480,571,64 
59373972,557,188,567 
65310336,534,196,624 
146440080,717,345,592 
36741952,688,338,158 
15556275,415,315,119 
144406080,760,728,261 
275702600,850,524,619 
42517041,113,399,943 
82397040,506,236,690 
85270290,931,430,213 
300347996,878,767,446 
37003560,194,867,220 
3541600,16,233,950 
19962208,224,203,439 
386435696,562,851,808 
83557926,618,249,543 
33559554,87,826,467 
202308600,325,888,701 
25637472,471,81,672 
16730010,270,131,473 
234547488,417,756,744 
60948960,326,240,779 
311006871,889,567,617 
26262008,148,307,578 
125665008,184,966,707 
112972804,434,829,314 
10424700,300,143,243 
44927300,220,395,517 
373118277,997,753,497 
8470800,724,13,900 
404727840,648,668,935 
3777060,529,340,21 
225890280,840,957,281 
27017760,731,120,308 
242632260,843,780,369 
176998800,550,506,636 
161260176,542,759,392 
5866344,792,9,823 
505084258,557,974,931 
