Y,X1,X2,X3, 
198087400,595,574,580, 
626211846,897,921,758, 
43717440,806,678,80, 
257880480,884,561,520, 
31933022,47,694,979, 
19532448,444,846,52, 
63073920,520,168,722, 
215828431,659,767,427, 
386029350,525,861,854, 
85869000,609,376,375, 
1326325,325,583,7, 
83334000,950,129,680, 
32948880,138,254,940, 
108401370,281,501,770, 
224554176,352,747,854, 
119553660,619,555,348, 
438532160,830,869,608, 
220908890,857,298,865, 
355000800,791,800,561, 
150988600,245,620,994, 
100790124,478,311,678, 
40029619,469,89,959, 
1730480,97,80,223, 
145592352,393,408,908, 
195976000,748,524,500, 
21135168,144,604,243, 
4656327,13,537,667, 
175501404,459,684,559, 
16147404,159,372,273, 
1459328,416,4,877, 
188624280,710,524,507, 
180035520,438,560,734, 
330792264,501,732,902, 
127870596,662,378,511, 
2740680,662,6,690, 
59684400,281,360,590, 
59716800,960,377,165, 
283047471,441,971,661, 
295644468,401,786,938, 
82435600,332,650,382, 
74839401,667,137,819, 
142524928,931,208,736, 
228039615,541,551,765, 
27954378,423,382,173, 
4040826,53,262,291, 
41533700,743,130,430, 
113874408,186,978,626, 
161166744,894,249,724, 
487317800,820,887,670, 
341934012,659,994,522, 
126768816,387,347,944, 
246986472,422,646,906, 
634093200,900,797,884, 
128393100,131,990,990, 
95515656,879,376,289, 
103383666,711,667,218, 
30878267,103,379,791, 
112602322,673,703,238, 
233970338,707,337,982, 
74314800,432,983,175, 
18813747,391,373,129, 
246061536,392,867,724, 
316202040,595,792,671, 
82637280,270,814,376, 
71407296,604,821,144, 
29722680,219,312,435, 
22984884,702,102,321, 
512500560,872,715,822, 
82845402,667,381,326, 
136555454,742,431,427, 
403515840,992,894,455, 
63557120,305,704,296, 
306083008,352,934,931, 
73680300,725,108,941, 
25376,16,122,13, 
135400960,320,466,908, 
161554176,882,192,954, 
990012,92,17,633, 
191677120,877,683,320, 
344783088,841,936,438, 
308831232,768,439,916, 
56670464,382,244,608, 
8736498,271,81,398, 
14086340,106,685,194, 
101030220,855,916,129, 
66010966,713,119,778, 
715204896,848,903,934, 
45465156,963,638,74, 
34883240,395,266,332, 
30375630,835,141,258, 
8773120,40,596,368, 
280470080,872,473,680, 
478605420,916,683,765, 
164421900,405,530,766, 
2275896,46,434,114, 
289745280,720,538,748, 
195405336,504,679,571, 
67976104,742,148,619, 
594405,185,21,153, 
1567566,143,174,63, 
3705416,869,26,164, 
19464300,178,450,243, 
4076160,33,160,772, 
37160640,391,880,108, 
150538500,875,729,236, 
97747104,728,268,501, 
61160448,926,86,768, 
8294670,991,10,837, 
247992446,811,494,619, 
28805616,119,492,492, 
32022600,795,152,265, 
293140185,923,465,683, 
96600218,613,319,494, 
50049426,591,161,526, 
210679904,827,304,838, 
56465640,630,582,154, 
20077680,777,170,152, 
134490240,576,362,645, 
188955000,500,646,585, 
4524828,249,44,413, 
74859840,556,880,153, 
36888090,277,230,579, 
286880055,385,959,777, 
237357876,718,926,357, 
40301184,376,203,528, 
407769,109,29,129, 
258566492,761,346,982, 
506107440,996,540,941, 
25954500,260,363,275, 
69195168,224,459,673, 
394830,615,642,1, 
172725840,797,688,315, 
195642062,617,781,406, 
712080,240,129,23, 
850471920,969,954,920, 
85472640,660,142,912, 
15787200,690,352,65, 
183953150,590,635,491, 
914164,509,2,898, 
120865311,343,421,837, 
2463760,26,230,412, 
162240,960,169,1, 
1561626,54,121,239, 
163270029,599,377,723, 
107329264,112,967,991, 
197485120,673,320,917, 
15623712,312,156,321, 
326118150,675,621,778, 
16887156,156,757,143, 
402366948,876,659,697, 
408539040,658,796,780, 
104824720,616,286,595, 
55096884,218,739,342, 
367380000,600,942,650, 
5312160,630,31,272, 
66865260,492,353,385, 
41174560,485,112,758, 
92262504,188,789,622, 
6293298,34,237,781, 
26650008,616,57,759, 
81170784,531,281,544, 
358899750,990,425,853, 
1627899,67,267,91, 
9046464,371,381,64, 
28172672,374,176,428, 
95721798,141,697,974, 
58080960,140,536,774, 
217702866,943,706,327, 
6497060,394,34,485, 
86753500,899,250,386, 
3530124,26,397,342, 
91226828,917,323,308, 
200945790,818,515,477, 
204032640,940,456,476, 
63354720,286,520,426, 
156702112,826,334,568, 
26578140,170,734,213, 
48769623,553,123,717, 
22101695,59,695,539, 
30065600,475,64,989, 
22581000,579,195,200, 
2545896,183,188,74, 
35340960,213,340,488, 
248131728,904,897,306, 
553787325,629,903,975, 
672033848,881,983,776, 
1433256,44,534,61, 
24246396,148,501,327, 
37076928,672,563,98, 
111676950,770,495,293, 
11790996,42,359,782, 
114617280,895,552,232, 
453995,29,31,505, 
57460095,105,759,721, 
180969984,954,768,247, 
51768860,220,787,299, 
52299552,608,541,159, 
41665512,263,246,644, 
338000850,843,990,405, 
142327710,789,859,210, 
2565780,14,894,205, 
32363478,306,203,521, 
162689856,672,277,874, 
82144601,847,331,293, 
87792012,644,243,561, 
17263296,731,96,246, 
12961650,195,578,115, 
249215076,909,682,402, 
51935000,136,611,625, 
49559664,968,483,106, 
205873836,353,786,742, 
208106240,817,398,640, 
60395211,879,619,111, 
300521130,465,938,689, 
10077210,585,783,22, 
365458464,987,532,696, 
9286200,268,99,350, 
59614800,336,755,235, 
58260992,212,608,452, 
90569544,156,662,877, 
149120550,642,475,489, 
21673287,303,211,339, 
98425856,347,512,554, 
51921135,501,147,705, 
107920928,956,274,412, 
91416732,318,803,358, 
94954552,722,196,671, 
175924800,608,450,643, 
272274860,814,806,415, 
9902144,92,217,496, 
33725120,130,484,536, 
35219104,272,641,202, 
29660400,280,321,330, 
244885604,358,766,893, 
274619026,517,761,698, 
29323866,363,239,338, 
439885152,657,976,686, 
79785576,507,249,632, 
11978702,47,706,361, 
6631482,26,393,649, 
46057760,595,328,236, 
54236416,832,758,86, 
73269196,308,631,377, 
95682400,440,524,415, 
351114309,743,577,819, 
16502640,95,376,462, 
73287230,317,758,305, 
58254009,213,529,517, 
256170468,482,939,566, 
106771917,511,867,241, 
20504160,48,435,982, 
55465560,405,646,212, 
124997400,428,330,885, 
28667304,222,306,422, 
47541252,869,188,291, 
14982384,492,331,92, 
451651200,705,728,880, 
183149460,738,299,830, 
25254720,432,148,395, 
76708548,433,259,684, 
235196500,298,875,902, 
21607122,282,397,193, 
10329696,403,144,178, 
29862000,553,540,100, 
53298000,300,235,756, 
45438480,283,180,892, 
84655020,415,573,356, 
79655000,716,250,445, 
73522944,594,967,128, 
106893444,518,489,422, 
49068660,148,713,465, 
300817400,962,590,530, 
10348380,301,36,955, 
166710320,349,853,560, 
1447390,115,203,62, 
57476790,109,651,810, 
381720416,848,869,518, 
19585800,465,312,135, 
193381968,338,744,769, 
92813940,395,366,642, 
353149740,549,710,906, 
432360916,772,643,871, 
404983782,809,822,609, 
87993360,728,790,153, 
192300,1,300,641, 
10865217,33,337,977, 
163648800,280,612,955, 
361431180,857,426,990, 
194041068,587,676,489, 
276569280,830,936,356, 
310024704,649,933,512, 
81969800,925,418,212, 
11497396,386,281,106, 
9788895,285,107,321, 
463356432,957,924,524, 
63979264,491,256,509, 
107259885,149,941,765, 
7059402,939,21,358, 
524238792,748,814,861, 
7862400,224,195,180, 
67196500,526,365,350, 
24430020,170,557,258, 
42681366,63,923,734, 
139633962,358,949,411, 
9313344,38,368,666, 
84146403,717,227,517, 
129276,9,798,18, 
5225220,39,319,420, 
258343020,377,940,729, 
64940480,160,971,418, 
474686520,902,980,537, 
43837038,783,93,602, 
102487862,874,149,787, 
263670600,950,916,303, 
2571372,116,821,27, 
79807224,694,222,518, 
116699520,457,456,560, 
295209600,644,800,573, 
145569312,756,213,904, 
20332620,154,326,405, 
544736331,983,603,919, 
3095496,24,153,843, 
9514000,100,284,335, 
2875740,205,501,28, 
67691008,544,202,616, 
250037788,811,484,637, 
411714534,798,527,979, 
64335150,205,634,495, 
42007572,317,324,409, 
71838690,454,385,411, 
265235924,547,964,503, 
40096602,546,91,807, 
93064608,371,468,536, 
166792032,816,627,326, 
48035952,304,181,873, 
122258583,711,373,461, 
26956800,900,117,256, 
226212480,689,684,480, 
155012220,330,474,991, 
468282030,933,947,530, 
152830482,426,967,371, 
102117312,426,528,454, 
2100618,6,573,611, 
6510426,573,494,23, 
63058457,119,737,719, 
135783424,448,997,304, 
145890248,686,673,316, 
579042270,765,786,963, 
149404000,500,328,911, 
237635832,651,412,886, 
78720,328,8,30, 
165664044,427,829,468, 
14920560,368,153,265, 
49857951,759,163,403, 
59287566,991,507,118, 
397134960,654,760,799, 
18507754,401,47,982, 
52649864,139,838,452, 
152108180,340,553,809, 
850006014,949,902,993, 
273575232,359,882,864, 
100574600,995,722,140, 
17440360,140,626,199, 
5076400,70,140,518, 
256429990,943,710,383, 
39421672,367,926,116, 
112729185,213,855,619, 
162368976,892,394,462, 
619281312,928,923,723, 
17201688,317,456,119, 
9199080,330,138,202, 
405104400,786,859,600, 
68775420,471,196,745, 
42157500,875,365,132, 
544453,193,7,403, 
11401560,782,972,15, 
251745732,707,471,756, 
18483600,100,422,438, 
110398998,899,582,211, 
57885120,909,796,80, 
11560104,981,491,24, 
11040645,395,231,121, 
525470688,881,684,872, 
217450803,939,367,631, 
151375770,549,707,390, 
253038677,587,857,503, 
63135000,250,305,828, 
71316560,115,904,686, 
57586320,220,661,396, 
12300288,416,704,42, 
53812374,433,269,462, 
94606780,739,185,692, 
3405952,22,472,328, 
713085,137,15,347, 
8691496,698,283,44, 
57566250,125,595,774, 
370219200,800,663,698, 
17523792,46,936,407, 
18846284,634,334,89, 
218865726,522,477,879, 
132774147,209,759,837, 
234866016,979,816,294, 
38933250,138,305,925, 
10460862,417,111,226, 
2518425,225,13,861, 
332922368,412,944,856, 
221745048,798,508,547, 
28082808,876,137,234, 
5963360,94,260,244, 
45500577,411,743,149, 
11844504,331,568,63, 
125386452,321,757,516, 
369405900,846,710,615, 
19263304,332,866,67, 
27960450,930,859,35, 
1040416,26,82,488, 
49468440,537,188,490, 
65898846,249,702,377, 
148795220,404,595,619, 
7528700,953,100,79, 
398775000,818,625,780, 
1899248,13,184,794, 
472078503,639,741,997, 
551199600,828,951,700, 
318532480,733,776,560, 
79220338,151,947,554, 
41191260,330,449,278, 
97211187,687,467,303, 
61852704,514,138,872, 
18721080,969,322,60, 
349699914,838,597,699, 
524097,987,3,177, 
71140734,159,477,938, 
18465618,237,326,239, 
74669088,402,494,376, 
148215690,659,630,357, 
256015215,513,661,755, 
13467300,742,275,66, 
17883585,205,243,359, 
41978772,419,198,506, 
225925182,851,294,903, 
8170500,125,156,419, 
18940142,949,34,587, 
25312089,109,341,681, 
26240500,325,367,220, 
5796570,167,267,130, 
186227865,705,461,573, 
818139168,934,924,948, 
4823910,182,93,285, 
554062912,911,731,832, 
102358641,237,497,869, 
186799500,822,909,250, 
40315200,555,908,80, 
1099422,618,593,3, 
15424200,660,779,30, 
379884600,683,824,675, 
23127275,95,905,269, 
180373446,283,783,814, 
158491854,711,982,227, 
187166720,640,494,592, 
18663008,136,182,754, 
1985410,226,251,35, 
118670400,804,300,492, 
231665616,273,996,852, 
1371594,226,867,7, 
152373540,419,638,570, 
43490040,701,188,330, 
119336112,651,228,804, 
271600560,759,360,994, 
27180000,180,755,200, 
35735040,528,720,94, 
30072000,350,358,240, 
8416128,202,62,672, 
305716224,913,384,872, 
22207568,97,698,328, 
534471819,849,973,647, 
374362398,963,626,621, 
216471486,957,749,302, 
197945000,488,649,625, 
134678804,338,562,709, 
45310644,153,667,444, 
14869296,52,468,611, 
38670520,827,280,167, 
119874524,407,469,628, 
143196248,664,313,689, 
486988645,905,923,583, 
45448920,132,998,345, 
197152032,716,924,298, 
407785841,953,953,449, 
7750470,17,835,546, 
158744810,595,646,413, 
430707519,803,977,549, 
3461040,285,92,132, 
90356730,177,710,719, 
309552360,555,692,806, 
132132175,245,811,665, 
92379000,424,525,415, 
9676800,48,448,450, 
250941000,500,699,718, 
127151892,411,762,406, 
8955702,357,37,678, 
726165,163,55,81, 
35634214,319,707,158, 
551103000,805,815,840, 
117605184,816,548,263, 
317779800,655,520,933, 
436340520,810,583,924, 
367391200,880,503,830, 
37012140,270,737,186, 
5274828,918,13,442, 
5992464,48,131,953, 
2039130,15,417,326, 
47610550,65,890,823, 
62408736,474,312,422, 
77577456,304,407,627, 
35611056,746,408,117, 
231190650,850,423,643, 
9541696,388,212,116, 
3038490,91,70,477, 
126819448,686,452,409, 
30072000,537,70,800, 
39242400,197,300,664, 
3076288,677,8,568, 
33617976,474,149,476, 
14129552,244,467,124, 
149029752,906,236,697, 
13641030,445,786,39, 
133801304,598,524,427, 
145001664,216,996,674, 
141169000,215,700,938, 
87352749,869,219,459, 
92369538,666,557,249, 
27277632,192,213,667, 
19914362,163,127,962, 
89643006,271,414,799, 
9539250,23,875,474, 
404219664,961,828,508, 
55083660,844,687,95, 
44719350,255,494,355, 
119292264,312,441,867, 
3714720,109,80,426, 
12900744,24,769,699, 
35280896,368,107,896, 
1987776,136,812,18, 
237816414,249,957,998, 
67754714,911,907,82, 
67298616,398,308,549, 
13106808,286,402,114, 
3569664,32,168,664, 
125606712,501,259,968, 
180607050,502,369,975, 
19464156,978,93,214, 
237231936,508,828,564, 
140035896,348,737,546, 
54356640,195,281,992, 
211077376,662,376,848, 
135026801,337,629,637, 
102355932,742,498,277, 
74770470,881,414,205, 
9282240,32,586,495, 
16846800,100,202,834, 
225846408,372,802,757, 
72425136,742,588,166, 
36464000,80,860,530, 
34426161,571,609,99, 
39590850,195,395,514, 
96870144,487,896,222, 
219262680,312,873,805, 
2374456,218,389,28, 
516153088,877,836,704, 
49897848,806,201,308, 
40029200,229,950,184, 
23905000,500,683,70, 
150590720,224,686,980, 
355697290,731,494,985, 
159792552,696,743,309, 
42485310,889,90,531, 
273741440,490,688,812, 
5938272,783,12,632, 
223999750,325,878,785, 
131754336,588,757,296, 
243536460,790,538,573, 
160217310,606,605,437, 
244792368,744,677,486, 
34962720,104,390,862, 
462576000,750,736,838, 
456229503,859,711,747, 
10906068,732,317,47, 
40619520,172,320,738, 
100614992,274,394,932, 
13011972,167,453,172, 
36710520,385,822,116, 
74182680,393,520,363, 
282182670,686,495,831, 
628411392,952,864,764, 
31987200,896,425,84, 
22296716,52,521,823, 
23336916,478,618,79, 
85420130,233,601,610, 
120296358,182,813,813, 
174061132,791,542,406, 
53813232,528,641,159, 
127275336,381,898,372, 
12480,20,24,26, 
5717250,675,605,14, 
175545240,780,859,262, 
24127488,704,224,153, 
200263162,713,751,374, 
6919857,41,893,189, 
34607936,328,218,484, 
516933120,870,704,844, 
41277360,510,268,302, 
21163194,162,773,169, 
14352492,343,132,317, 
253172970,515,558,881, 
21655920,631,390,88, 
495310640,904,935,586, 
195686610,309,763,830, 
117133632,556,532,396, 
1419840,45,928,34, 
588214158,959,906,677, 
62603700,633,100,989, 
195086944,824,628,377, 
66621430,911,710,103, 
49065440,995,184,268, 
80402250,295,690,395, 
269847732,462,697,838, 
12433344,44,464,609, 
66772992,256,528,494, 
164630592,921,336,532, 
35591408,752,893,53, 
93114780,731,386,330, 
285090624,546,666,784, 
123406416,567,976,223, 
29781150,565,251,210, 
18549600,708,262,100, 
244236384,441,641,864, 
490974900,806,786,775, 
614495000,1000,679,905, 
17615410,815,214,101, 
17961520,376,85,562, 
5463936,51,496,216, 
14514927,879,337,49, 
31830528,391,212,384, 
423514750,950,547,815, 
26215000,107,490,500, 
346580215,989,643,545, 
159907572,802,418,477, 
48198150,546,535,165, 
8998128,131,216,318, 
6193050,410,265,57, 
2227800,47,237,200, 
539583000,600,985,913, 
41519763,51,867,939, 
144238164,574,651,386, 
82206400,764,400,269, 
58824000,855,200,344, 
20909818,223,271,346, 
78424905,645,611,199, 
83812800,228,400,919, 
5208310,31,317,530, 
25962714,531,562,87, 
14356225,163,271,325, 
40682035,415,167,587, 
285538104,788,738,491, 
6358338,623,567,18, 
8700700,334,521,50, 
296319972,778,771,494, 
92799330,222,545,767, 
59755696,902,182,364, 
44933558,163,818,337, 
81895824,276,316,939, 
87255315,239,855,427, 
36310064,266,904,151, 
14952810,709,190,111, 
64414000,535,172,700, 
43640568,876,722,69, 
2726512,478,92,62, 
52297000,62,964,875, 
324822960,972,341,980, 
243264384,528,729,632, 
17106390,35,567,862, 
286031520,907,876,360, 
197780440,923,487,440, 
17951604,682,321,82, 
5579244,193,73,396, 
23390064,618,83,456, 
153903182,778,337,587, 
34324500,250,294,467, 
47448587,113,599,701, 
162608872,838,278,698, 
154513905,721,273,785, 
305789610,519,886,665, 
204574296,452,723,626, 
20563200,700,576,51, 
583446384,849,834,824, 
81755040,816,430,233, 
85189020,623,172,795, 
96247008,247,432,902, 
74370660,364,771,265, 
24534900,699,108,325, 
177665136,566,638,492, 
3990860,10,521,766, 
163509668,581,322,874, 
59864720,478,155,808, 
17382750,825,43,490, 
352899240,573,712,865, 
165853449,953,951,183, 
220416,6,574,64, 
520735600,847,848,725, 
29995600,62,820,590, 
72109152,101,804,888, 
384576990,735,862,607, 
470565120,885,992,536, 
